COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|TABLE_SCHEMA|TABLE_NAME
Fecha_Alerta|datetime|NULL|NO|dbo|Contratos_Alertas
Generado_Por|nvarchar|100|NO|dbo|Contratos_Alertas
Estado_Alerta|nvarchar|50|YES|dbo|Contratos_Alertas
codigo|int|NULL|NO|dbo|Conversion
unidad|nvarchar|50|YES|dbo|Conversion
descripcion|nvarchar|50|YES|dbo|Conversion
Valor|float|NULL|YES|dbo|Conversion
Id|int|NULL|NO|dbo|CORRELATIVO_DOCUMENTO
TipoAtencion|int|NULL|NO|dbo|CORRELATIVO_DOCUMENTO
CodAlmacen|int|NULL|NO|dbo|CORRELATIVO_DOCUMENTO
SerieBase|nvarchar|5|NO|dbo|CORRELATIVO_DOCUMENTO
UltimoNumero|int|NULL|NO|dbo|CORRELATIVO_DOCUMENTO
Activo|bit|NULL|YES|dbo|CORRELATIVO_DOCUMENTO
Obsoleto|bit|NULL|YES|dbo|CORRELATIVO_DOCUMENTO
IdCorrelativo|int|NULL|NO|dbo|CorrelativosDocumento
Cod_TipoDoc|int|NULL|NO|dbo|CorrelativosDocumento
Cod_Almacen|int|NULL|NO|dbo|CorrelativosDocumento
Año|int|NULL|NO|dbo|CorrelativosDocumento
UltimoCorrelativo|int|NULL|NO|dbo|CorrelativosDocumento
LongitudNumero|int|NULL|NO|dbo|CorrelativosDocumento
Activo|bit|NULL|NO|dbo|CorrelativosDocumento
Id_Correo|int|NULL|NO|dbo|Correos
Cod_Persona|int|NULL|NO|dbo|Correos
Cod_CargoFuncion|int|NULL|YES|dbo|Correos
Correo|nvarchar|100|NO|dbo|Correos
Tipo|nvarchar|50|YES|dbo|Correos
Activo|bit|NULL|NO|dbo|Correos
Fecha_Asignacion|date|NULL|NO|dbo|Correos
Fecha_Inactivo|date|NULL|YES|dbo|Correos
ID|int|NULL|NO|dbo|CorreosProgramados
ID_Detalle|int|NULL|NO|dbo|CorreosProgramados
Motivo|nvarchar|100|YES|dbo|CorreosProgramados
Condicion|nvarchar|100|YES|dbo|CorreosProgramados
Cod_Producto|int|NULL|YES|dbo|CorreosProgramados
Nro_Producto|nvarchar|50|YES|dbo|CorreosProgramados
Desc_Producto|nvarchar|255|YES|dbo|CorreosProgramados
Detalle_Asoc|nvarchar|255|YES|dbo|CorreosProgramados
Tipo_Movimiento|nvarchar|100|YES|dbo|CorreosProgramados
Forma_Mov|nvarchar|100|YES|dbo|CorreosProgramados
Ubicacion|nvarchar|100|YES|dbo|CorreosProgramados
Total|decimal|NULL|YES|dbo|CorreosProgramados
Fecha_Pedido|date|NULL|YES|dbo|CorreosProgramados
Dias|int|NULL|YES|dbo|CorreosProgramados
Fecha_Hoy|date|NULL|YES|dbo|CorreosProgramados
Documento_Asoc|nvarchar|100|YES|dbo|CorreosProgramados
Nro|int|NULL|YES|dbo|CorreosProgramados
Serie|nvarchar|50|YES|dbo|CorreosProgramados
Desc_Unidad|nvarchar|100|YES|dbo|CorreosProgramados
Tiempoi|nvarchar|100|YES|dbo|CorreosProgramados
Dueño|nvarchar|100|YES|dbo|CorreosProgramados
Nvo_IDDetalle|int|NULL|YES|dbo|CorreosProgramados
Desc_Almacen|nvarchar|255|YES|dbo|CorreosProgramados
Desc_SubLinea|nvarchar|255|YES|dbo|CorreosProgramados
Direccion_Almacen|nvarchar|255|YES|dbo|CorreosProgramados
Cod_Empresa|nvarchar|100|YES|dbo|CorreosProgramados
Nom_Empresa|nchar|10|YES|dbo|CorreosProgramados
Almacen|nvarchar|100|YES|dbo|CorreosProgramados
Motivo2|nvarchar|100|YES|dbo|CorreosProgramados
Cod_Persona|int|NULL|YES|dbo|CorreosProgramados
Nom_Persona|nvarchar|100|YES|dbo|CorreosProgramados
Mail_Persona|nvarchar|255|YES|dbo|CorreosProgramados
FechaInsercion|datetime|NULL|NO|dbo|CorreosProgramados
UsuarioResponsable|nvarchar|100|NO|dbo|CorreosProgramados
EstadoProcesamiento|nvarchar|50|NO|dbo|CorreosProgramados
FechaUltimaActualizacion|datetime|NULL|NO|dbo|CorreosProgramados
UsuarioUltimaActualizacion|nvarchar|100|NO|dbo|CorreosProgramados
CÃ“DIGO PROVINCIA|varchar|50|YES|dbo|CP COSTA RICA2
PROVINCIA|varchar|50|YES|dbo|CP COSTA RICA2
CÃ“DIGO CANTÃ“N|varchar|50|YES|dbo|CP COSTA RICA2
CANTÃ“N|varchar|50|YES|dbo|CP COSTA RICA2
CÃ“DIGO DISTRITO|varchar|50|YES|dbo|CP COSTA RICA2
DISTRITO|varchar|50|YES|dbo|CP COSTA RICA2
Codigo_Postal|char|5|NO|dbo|CP_Codigo_Postal
Id_ComunidadAutonoma|int|NULL|NO|dbo|CP_Comunidad_Autonoma
Id_Pais|int|NULL|NO|dbo|CP_Comunidad_Autonoma
Nombre|nvarchar|120|NO|dbo|CP_Comunidad_Autonoma
INE_Comunidad|char|2|YES|dbo|CP_Comunidad_Autonoma
PaisCodigo|char|2|YES|dbo|CP_Comunidad_Autonoma
Id_Localidad|int|NULL|NO|dbo|CP_Localidad
Id_Municipio|int|NULL|NO|dbo|CP_Localidad
Nombre|nvarchar|255|NO|dbo|CP_Localidad
Codigo_Postal|char|5|YES|dbo|CP_Localidad
EsPrincipalMunicipio|bit|NULL|YES|dbo|CP_Localidad
EsPlaceholder|bit|NULL|YES|dbo|CP_Localidad
Activo|bit|NULL|YES|dbo|CP_Localidad
PaisCodigo|char|2|YES|dbo|CP_Localidad
CodigoOficial|nvarchar|20|YES|dbo|CP_Localidad
Id_Municipio|int|NULL|NO|dbo|CP_Municipio
Id_Provincia|int|NULL|NO|dbo|CP_Municipio
Nombre|nvarchar|150|NO|dbo|CP_Municipio
INE_Municipio|char|5|NO|dbo|CP_Municipio
PaisCodigo|char|2|YES|dbo|CP_Municipio
CodigoOficial|nvarchar|20|YES|dbo|CP_Municipio
Id_Municipio|int|NULL|NO|dbo|CP_Municipio_CP
Codigo_Postal|char|5|NO|dbo|CP_Municipio_CP
EsPrincipal|bit|NULL|NO|dbo|CP_Municipio_CP
Id_Pais|int|NULL|NO|dbo|CP_Pais
Nombre|nvarchar|100|NO|dbo|CP_Pais
ISO2|char|2|NO|dbo|CP_Pais
Id_Provincia|int|NULL|NO|dbo|CP_Provincia
Id_ComunidadAutonoma|int|NULL|NO|dbo|CP_Provincia
Nombre|nvarchar|120|NO|dbo|CP_Provincia
INE_Provincia|char|2|NO|dbo|CP_Provincia
PaisCodigo|char|2|YES|dbo|CP_Provincia
CodigoOficial|nvarchar|20|YES|dbo|CP_Provincia
CODAUTO|char|2|NO|dbo|CP_Stg_CA
Nombre|nvarchar|120|NO|dbo|CP_Stg_CA
Codigo_Postal|char|5|NO|dbo|CP_Stg_CP
INE_Municipio|char|5|NO|dbo|CP_Stg_Muni_CP
Codigo_Postal|char|5|NO|dbo|CP_Stg_Muni_CP
CPRO|char|2|NO|dbo|CP_Stg_Municipio
INE_Municipio|char|5|NO|dbo|CP_Stg_Municipio
Nombre|nvarchar|150|NO|dbo|CP_Stg_Municipio
CODAUTO|char|2|NO|dbo|CP_Stg_Provincia
CPRO|char|2|NO|dbo|CP_Stg_Provincia
INE_Provincia|char|2|NO|dbo|CP_Stg_Provincia
Nombre|nvarchar|120|NO|dbo|CP_Stg_Provincia
Cod_Persona|int|NULL|NO|dbo|crcUMPLEAÑOS
Nom_Persona|nvarchar|50|YES|dbo|crcUMPLEAÑOS
FNac_Personal|datetime|NULL|YES|dbo|crcUMPLEAÑOS
Direccion_Persona|nvarchar|250|YES|dbo|crcUMPLEAÑOS
Telefono_Persona|nvarchar|100|YES|dbo|crcUMPLEAÑOS
Id_Credito|int|NULL|NO|dbo|Creditos
Cod_VehiculoCliente|int|NULL|NO|dbo|Creditos
Linea_Credito|decimal|NULL|NO|dbo|Creditos
Dias_Credito|int|NULL|NO|dbo|Creditos
Fecha_Registro|date|NULL|NO|dbo|Creditos
Activo|bit|NULL|NO|dbo|Creditos
Cod_Almacen|int|NULL|NO|dbo|CRSotckMin
Desc_Almacen|nvarchar|100|YES|dbo|CRSotckMin
Direccion_Almacen|nvarchar|100|YES|dbo|CRSotckMin
Ruc_Almacen|nvarchar|50|YES|dbo|CRSotckMin
Telf_Almacen|nvarchar|2500|YES|dbo|CRSotckMin
cod_producto|int|NULL|NO|dbo|CRSotckMin
Nro_Producto|nvarchar|20|YES|dbo|CRSotckMin
Desc_Producto|nvarchar|3000|YES|dbo|CRSotckMin
Costo_Producto|money|NULL|YES|dbo|CRSotckMin
StockMin_Producto|float|NULL|YES|dbo|CRSotckMin
Desc_Linea|nvarchar|500|YES|dbo|CRSotckMin
Desc_SubLinea|nvarchar|500|NO|dbo|CRSotckMin
Cod_Sublinea|int|NULL|NO|dbo|CRSotckMin
cod_Linea|int|NULL|NO|dbo|CRSotckMin
Estado|int|NULL|YES|dbo|CRSotckMin
DescUnidadCaja|nvarchar|50|YES|dbo|CRSotckMin
Desc_Unidad|nvarchar|50|YES|dbo|CRSotckMin
CantCajas|float|NULL|YES|dbo|CRSotckMin
Equivalencia|int|NULL|YES|dbo|CRSotckMin
comprar|float|NULL|YES|dbo|CRSotckMin
Desc_Marca|nvarchar|50|YES|dbo|CRSotckMin
inventario|int|NULL|YES|dbo|CRSotckMin
stock|float|NULL|YES|dbo|CRSotckMin
TipoAtencion|int|NULL|YES|dbo|CRSotckMin
condicion|nvarchar|50|YES|dbo|CRSotckMin
Cod_Almacen|int|NULL|NO|dbo|CRSotckMin01
Desc_Almacen|nvarchar|100|YES|dbo|CRSotckMin01
Direccion_Almacen|nvarchar|100|YES|dbo|CRSotckMin01
Ruc_Almacen|nvarchar|11|YES|dbo|CRSotckMin01
Telf_Almacen|nvarchar|50|YES|dbo|CRSotckMin01
cod_producto|int|NULL|NO|dbo|CRSotckMin01
Nro_Producto|nvarchar|20|YES|dbo|CRSotckMin01
Desc_Producto|nvarchar|3000|YES|dbo|CRSotckMin01
Costo_Producto|money|NULL|YES|dbo|CRSotckMin01
StockMin_Producto|float|NULL|YES|dbo|CRSotckMin01
Desc_Linea|nvarchar|50|YES|dbo|CRSotckMin01
Desc_SubLinea|nvarchar|50|NO|dbo|CRSotckMin01
Cod_Sublinea|int|NULL|NO|dbo|CRSotckMin01
cod_Linea|int|NULL|NO|dbo|CRSotckMin01
Estado|int|NULL|YES|dbo|CRSotckMin01
Desc_Unidad|nvarchar|50|YES|dbo|CRSotckMin01
DescUnidadcaja|nvarchar|50|YES|dbo|CRSotckMin01
CantCajas|float|NULL|YES|dbo|CRSotckMin01
stock|float|NULL|YES|dbo|CRSotckMin01
Equivalencia|int|NULL|YES|dbo|CRSotckMin01
condicion|nvarchar|50|YES|dbo|CRSotckMin01
Cod_Almacen|int|NULL|YES|dbo|CRstockCySMilton
Desc_Almacen|nvarchar|100|YES|dbo|CRstockCySMilton
Direccion_Almacen|nvarchar|100|YES|dbo|CRstockCySMilton
Ruc_Almacen|nvarchar|50|YES|dbo|CRstockCySMilton
Telf_Almacen|nvarchar|2500|YES|dbo|CRstockCySMilton
cod_producto|int|NULL|NO|dbo|CRstockCySMilton
Nro_Producto|nvarchar|20|YES|dbo|CRstockCySMilton
Desc_Producto|nvarchar|3000|YES|dbo|CRstockCySMilton
Costo_Producto|money|NULL|YES|dbo|CRstockCySMilton
StockMin_Producto|float|NULL|YES|dbo|CRstockCySMilton
Desc_Linea|nvarchar|500|YES|dbo|CRstockCySMilton
Desc_SubLinea|nvarchar|500|NO|dbo|CRstockCySMilton
Cod_Sublinea|int|NULL|NO|dbo|CRstockCySMilton
cod_Linea|int|NULL|NO|dbo|CRstockCySMilton
DescUnidadCaja|nvarchar|50|YES|dbo|CRstockCySMilton
condicion|nvarchar|50|YES|dbo|CRstockCySMilton
Desc_Unidad|nvarchar|50|YES|dbo|CRstockCySMilton
Cod_Marca|int|NULL|NO|dbo|CRstockCySMilton
Desc_Marca|nvarchar|50|YES|dbo|CRstockCySMilton
stock|float|NULL|NO|dbo|CRstockCySMilton
comprar|float|NULL|YES|dbo|CRstockCySMilton
Nom_Persona|nvarchar|4000|YES|dbo|CRVentas
Desc_Almacen|nvarchar|100|YES|dbo|CRVentas
Direccion_Almacen|nvarchar|100|YES|dbo|CRVentas
Ruc_Almacen|nvarchar|50|YES|dbo|CRVentas
Telf_Almacen|nvarchar|2500|YES|dbo|CRVentas
Fecha|datetime|NULL|YES|dbo|CRVentas
Documento|int|NULL|YES|dbo|CRVentas
IdMes|int|NULL|YES|dbo|CRVentas
dmes|nvarchar|50|YES|dbo|CRVentas
año|int|NULL|YES|dbo|CRVentas
Concepto|nvarchar|4000|YES|dbo|CRVentas
MedioPago|nvarchar|500|YES|dbo|CRVentas
Tarjeta|nvarchar|500|YES|dbo|CRVentas
Operacion|nvarchar|500|YES|dbo|CRVentas
Monto|money|NULL|YES|dbo|CRVentas
Estado|int|NULL|YES|dbo|CRVentas
usuario|int|NULL|YES|dbo|CRVentas
Almacen|int|NULL|YES|dbo|CRVentas
Nro_Voucher|int|NULL|YES|dbo|CRVentas
Desc_TipoMov|nvarchar|50|YES|dbo|CRVentas
COD_CAJA|int|NULL|NO|dbo|CRVentas
CAJA|nvarchar|50|YES|dbo|CRVentas
moneda|nvarchar|50|YES|dbo|CRVentas
montoMoneda|money|NULL|YES|dbo|CRVentas
cod_TipoMov|int|NULL|YES|dbo|CRVentas
Cod_Movimiento|int|NULL|YES|dbo|CRVentas
CodComprobante|int|NULL|YES|dbo|CRVentas
Referencia|int|NULL|YES|dbo|CRVentas
TCsunat|money|NULL|YES|dbo|CRVentas
Cliente|nvarchar|4000|YES|dbo|CRVentas
DNIcliente|nvarchar|50|YES|dbo|CRVentas
RucCliente|nvarchar|50|YES|dbo|CRVentas
Expr1|nvarchar|4000|YES|dbo|CRVentas
Nom_Persona|nvarchar|50|YES|dbo|crventastc
Desc_Almacen|nvarchar|100|YES|dbo|crventastc
Direccion_Almacen|nvarchar|100|YES|dbo|crventastc
Ruc_Almacen|nvarchar|11|YES|dbo|crventastc
Telf_Almacen|nvarchar|50|YES|dbo|crventastc
Fecha|datetime|NULL|YES|dbo|crventastc
Documento|int|NULL|YES|dbo|crventastc
IdMes|int|NULL|YES|dbo|crventastc
dmes|nvarchar|50|YES|dbo|crventastc
año|int|NULL|YES|dbo|crventastc
Concepto|nvarchar|100|YES|dbo|crventastc
MedioPago|nvarchar|50|YES|dbo|crventastc
Tarjeta|nvarchar|50|YES|dbo|crventastc
Operacion|nvarchar|50|YES|dbo|crventastc
Monto|money|NULL|YES|dbo|crventastc
Estado|int|NULL|YES|dbo|crventastc
usuario|int|NULL|YES|dbo|crventastc
Almacen|int|NULL|YES|dbo|crventastc
Nro_Voucher|int|NULL|NO|dbo|crventastc
Desc_TipoMov|nvarchar|50|NO|dbo|crventastc
COD_CAJA|int|NULL|YES|dbo|crventastc
codcaja|int|NULL|NO|dbo|cuadrecaja
usuario|int|NULL|YES|dbo|cuadrecaja
sucursal|nvarchar|50|YES|dbo|cuadrecaja
fecha|datetime|NULL|YES|dbo|cuadrecaja
ma|money|NULL|YES|dbo|cuadrecaja
bv|money|NULL|YES|dbo|cuadrecaja
ec|money|NULL|YES|dbo|cuadrecaja
e|money|NULL|YES|dbo|cuadrecaja
g|money|NULL|YES|dbo|cuadrecaja
pxc|money|NULL|YES|dbo|cuadrecaja
te|money|NULL|YES|dbo|cuadrecaja
c1|int|NULL|YES|dbo|cuadrecaja
e1|money|NULL|YES|dbo|cuadrecaja
c2|int|NULL|YES|dbo|cuadrecaja
e2|money|NULL|YES|dbo|cuadrecaja
c3|int|NULL|YES|dbo|cuadrecaja
e3|money|NULL|YES|dbo|cuadrecaja
c4|int|NULL|YES|dbo|cuadrecaja
e4|money|NULL|YES|dbo|cuadrecaja
c5|int|NULL|YES|dbo|cuadrecaja
e5|money|NULL|YES|dbo|cuadrecaja
c6|int|NULL|YES|dbo|cuadrecaja
e6|money|NULL|YES|dbo|cuadrecaja
c7|int|NULL|YES|dbo|cuadrecaja
e7|money|NULL|YES|dbo|cuadrecaja
c8|int|NULL|YES|dbo|cuadrecaja
e8|money|NULL|YES|dbo|cuadrecaja
c9|int|NULL|YES|dbo|cuadrecaja
e9|money|NULL|YES|dbo|cuadrecaja
c10|int|NULL|YES|dbo|cuadrecaja
e10|money|NULL|YES|dbo|cuadrecaja
c11|int|NULL|YES|dbo|cuadrecaja
e11|money|NULL|YES|dbo|cuadrecaja
total|money|NULL|YES|dbo|cuadrecaja
diferencia|money|NULL|YES|dbo|cuadrecaja
cerrado|int|NULL|YES|dbo|cuadrecaja
CAJA|nvarchar|50|YES|dbo|cuadrecaja
cod|int|NULL|NO|dbo|cv
descripcion|nvarchar|50|YES|dbo|cv
Id_DatoBancario|int|NULL|NO|dbo|Datos_Bancarios
Cod_Responsable|int|NULL|YES|dbo|Datos_Bancarios
Id_ClientePersona|int|NULL|YES|dbo|Datos_Bancarios
Numero_Cuenta|nvarchar|34|NO|dbo|Datos_Bancarios
Forma_Pago|nvarchar|50|NO|dbo|Datos_Bancarios
Activo|bit|NULL|NO|dbo|Datos_Bancarios
Fecha_Alta|date|NULL|NO|dbo|Datos_Bancarios
Fecha_Baja|date|NULL|YES|dbo|Datos_Bancarios
Motivo_Baja|nvarchar|200|YES|dbo|Datos_Bancarios
Usuario_Baja|nvarchar|50|YES|dbo|Datos_Bancarios
IdBanco|int|NULL|NO|dbo|Datos_Bancarios
Id|int|NULL|NO|dbo|DB_Version
Version|nvarchar|20|YES|dbo|DB_Version
Fecha|datetime|NULL|YES|dbo|DB_Version
codigo|int|NULL|NO|dbo|Descuentos
codsuc|int|NULL|YES|dbo|Descuentos
inicio|datetime|NULL|YES|dbo|Descuentos
fin|datetime|NULL|YES|dbo|Descuentos
estado|nvarchar|50|YES|dbo|Descuentos
mayorista|money|NULL|YES|dbo|Descuentos
tipo|nvarchar|50|YES|dbo|Descuentos
codigo|int|NULL|NO|dbo|Destino
descripcion|nvarchar|50|YES|dbo|Destino
cuenta|nvarchar|100|YES|dbo|Destino
categoria|nvarchar|50|YES|dbo|Destino
moneda|nvarchar|50|YES|dbo|Destino
coddesc|int|NULL|NO|dbo|Detalle_Desc
codsublinea|int|NULL|NO|dbo|Detalle_Desc
porcentaje|float|NULL|YES|dbo|Detalle_Desc
porcentaje_min|float|NULL|YES|dbo|Detalle_Desc
items|int|NULL|NO|dbo|detalle_documento
cod_movimiento|int|NULL|YES|dbo|detalle_documento
cant|float|NULL|YES|dbo|detalle_documento
desc_prod|nvarchar|4000|YES|dbo|detalle_documento
total_items|money|NULL|YES|dbo|detalle_documento
unidad|nvarchar|50|YES|dbo|detalle_documento
codigo|int|NULL|NO|dbo|Detalle_OP
op|int|NULL|YES|dbo|Detalle_OP
tipodoc|nvarchar|50|YES|dbo|Detalle_OP
nrodoc|nvarchar|50|YES|dbo|Detalle_OP
importe|money|NULL|YES|dbo|Detalle_OP
observacion|nvarchar|500|YES|dbo|Detalle_OP
Ids|int|NULL|NO|dbo|Detalle_orden
Codorden|int|NULL|YES|dbo|Detalle_orden
CodProducto|int|NULL|YES|dbo|Detalle_orden
Pcompra|money|NULL|YES|dbo|Detalle_orden
PVenta|money|NULL|YES|dbo|Detalle_orden
StkIngreso|float|NULL|NO|dbo|Detalle_orden
StkEgreso|float|NULL|NO|dbo|Detalle_orden
CodGrupo|int|NULL|YES|dbo|Detalle_orden
PVSD|money|NULL|YES|dbo|Detalle_orden
Exonerado|int|NULL|YES|dbo|Detalle_orden
Presentacion|int|NULL|YES|dbo|Detalle_orden
costo_rep|money|NULL|YES|dbo|Detalle_orden
descuento|money|NULL|YES|dbo|Detalle_orden
Total_items|money|NULL|YES|dbo|Detalle_orden
costoanterior|money|NULL|YES|dbo|Detalle_orden
mostrar|int|NULL|YES|dbo|Detalle_orden
Pago|int|NULL|NO|dbo|Detalle_Pago
Movimiento|int|NULL|NO|dbo|Detalle_Pago
Ids|int|NULL|NO|dbo|DetalleMovimiento
CodMovimiento|int|NULL|YES|dbo|DetalleMovimiento
CodProducto|int|NULL|YES|dbo|DetalleMovimiento
Pcompra|money|NULL|YES|dbo|DetalleMovimiento
PVenta|money|NULL|YES|dbo|DetalleMovimiento
StkIngreso|float|NULL|NO|dbo|DetalleMovimiento
StkEgreso|float|NULL|NO|dbo|DetalleMovimiento
CodGrupo|int|NULL|YES|dbo|DetalleMovimiento
PVSD|money|NULL|YES|dbo|DetalleMovimiento
Exonerado|int|NULL|YES|dbo|DetalleMovimiento
Presentacion|int|NULL|YES|dbo|DetalleMovimiento
costo_rep|money|NULL|YES|dbo|DetalleMovimiento
descuento|money|NULL|YES|dbo|DetalleMovimiento
Total_items|money|NULL|YES|dbo|DetalleMovimiento
costoanterior|money|NULL|YES|dbo|DetalleMovimiento
glosa|nvarchar|100|YES|dbo|DetalleMovimiento
Estado_Plato|int|NULL|YES|dbo|DetalleMovimiento
FR|datetime|NULL|YES|dbo|DetalleMovimiento
FD|datetime|NULL|YES|dbo|DetalleMovimiento
Obs|nvarchar|4000|YES|dbo|DetalleMovimiento
equiv|int|NULL|YES|dbo|DetalleMovimiento
present_mostrar|int|NULL|YES|dbo|DetalleMovimiento
Estadoitem|nvarchar|50|YES|dbo|DetalleMovimiento
CANT|int|NULL|YES|dbo|DetalleMovimiento
despachado|int|NULL|YES|dbo|DetalleMovimiento
pbase|money|NULL|YES|dbo|DetalleMovimiento
ptareta|money|NULL|YES|dbo|DetalleMovimiento
ttareta|money|NULL|YES|dbo|DetalleMovimiento
ambos|money|NULL|YES|dbo|DetalleMovimiento
ambost|money|NULL|YES|dbo|DetalleMovimiento
linea|int|NULL|YES|dbo|DetalleMovimiento
composicion|int|NULL|YES|dbo|DetalleMovimiento
itemigv|money|NULL|YES|dbo|DetalleMovimiento
CantPlanificada|decimal|NULL|YES|dbo|DetalleMovimiento
Id_Direccion|int|NULL|NO|dbo|Direccion
Linea1|nvarchar|200|NO|dbo|Direccion
Linea2|nvarchar|200|YES|dbo|Direccion
Codigo_Postal|nvarchar|12|YES|dbo|Direccion
Id_Zona|int|NULL|YES|dbo|Direccion
Ubigeo|nvarchar|6|YES|dbo|Direccion
Latitud|float|NULL|YES|dbo|Direccion
Longitud|float|NULL|YES|dbo|Direccion
Observaciones|nvarchar|250|YES|dbo|Direccion
Activo|bit|NULL|NO|dbo|Direccion
Fecha_Alta|date|NULL|NO|dbo|Direccion
Id_Localidad|int|NULL|YES|dbo|Direccion
Formatted_Address|nvarchar|255|YES|dbo|Direccion
Place_Id|nvarchar|64|YES|dbo|Direccion
Country_Code|char|2|YES|dbo|Direccion
Admin_Area_1|nvarchar|120|YES|dbo|Direccion
Admin_Area_2|nvarchar|120|YES|dbo|Direccion
Localidad|nvarchar|120|YES|dbo|Direccion
Street_Name|nvarchar|160|YES|dbo|Direccion
Street_Number|nvarchar|20|YES|dbo|Direccion
Fuente_Geocod|nvarchar|20|YES|dbo|Direccion
Precision_Metros|int|NULL|YES|dbo|Direccion
Capturado_Por|nvarchar|50|YES|dbo|Direccion
Capturado_En|datetime2|NULL|YES|dbo|Direccion
Id_Direccion|int|NULL|NO|dbo|Direcciones_NoClientes
Cod_Persona|int|NULL|NO|dbo|Direcciones_NoClientes
Direccion_Linea_1|nvarchar|200|NO|dbo|Direcciones_NoClientes
Direccion_Linea_2|nvarchar|200|YES|dbo|Direcciones_NoClientes
Id_Zona|int|NULL|YES|dbo|Direcciones_NoClientes
Codigo_Postal|nvarchar|10|YES|dbo|Direcciones_NoClientes
Enlace_GPS|nvarchar|200|YES|dbo|Direcciones_NoClientes
Tipo_Direccion|nvarchar|50|NO|dbo|Direcciones_NoClientes
Activo|bit|NULL|NO|dbo|Direcciones_NoClientes
Fecha_Registro|date|NULL|NO|dbo|Direcciones_NoClientes
CodProducto|int|NULL|NO|dbo|Dist_Caotica
Codalmacen|int|NULL|NO|dbo|Dist_Caotica
codubicacion|int|NULL|NO|dbo|Dist_Caotica
cod_cpedido|int|NULL|NO|dbo|ECabecera_pedido
fecha_pedido|datetime|NULL|YES|dbo|ECabecera_pedido
persona|int|NULL|YES|dbo|ECabecera_pedido
tipo_movimiento|nvarchar|50|YES|dbo|ECabecera_pedido
serie|nvarchar|50|YES|dbo|ECabecera_pedido
nro|int|NULL|YES|dbo|ECabecera_pedido
forma_mov|nvarchar|50|YES|dbo|ECabecera_pedido
motivo|nvarchar|50|YES|dbo|ECabecera_pedido
documento_asoc|nvarchar|1500|YES|dbo|ECabecera_pedido
Almacen|int|NULL|YES|dbo|ECabecera_pedido
Transportista|nvarchar|50|YES|dbo|ECabecera_pedido
DirDestino|nvarchar|500|YES|dbo|ECabecera_pedido
EmpresaTrans|nvarchar|100|YES|dbo|ECabecera_pedido
RucEmpresa|nvarchar|50|YES|dbo|ECabecera_pedido
Placa|nvarchar|50|YES|dbo|ECabecera_pedido
LugarInicio|nvarchar|500|YES|dbo|ECabecera_pedido
observa|nvarchar|500|YES|dbo|ECabecera_pedido
ocompra|nvarchar|50|YES|dbo|ECabecera_pedido
dnichofer|nvarchar|8|YES|dbo|ECabecera_pedido
ubigeopartida|int|NULL|YES|dbo|ECabecera_pedido
ubigeollegada|int|NULL|YES|dbo|ECabecera_pedido
cbultos|int|NULL|YES|dbo|ECabecera_pedido
Nom_usuario|varchar|200|YES|dbo|ECabecera_pedido
ObservacionesDetalladas|nvarchar|-1|YES|dbo|ECabecera_pedido
EstadoEnvio|nvarchar|50|YES|dbo|ECabecera_pedido
UsuarioResponsable|varchar|200|YES|dbo|ECabecera_pedido
IDSeguimiento|uniqueidentifier|NULL|YES|dbo|ECabecera_pedido
FechaCompromiso|datetime|NULL|YES|dbo|ECabecera_pedido
CompromisoFuente|varchar|20|YES|dbo|ECabecera_pedido
CompromisoUsuario|int|NULL|YES|dbo|ECabecera_pedido
CompromisoObservacion|varchar|300|YES|dbo|ECabecera_pedido
CompromisoPrioridad|tinyint|NULL|YES|dbo|ECabecera_pedido
VentanaDesde|datetime|NULL|YES|dbo|ECabecera_pedido
VentanaHasta|datetime|NULL|YES|dbo|ECabecera_pedido
EstadoPreparacion|tinyint|NULL|YES|dbo|ECabecera_pedido
cod_cambios|int|NULL|NO|dbo|ECambios
fecha_cambios|datetime|NULL|YES|dbo|ECambios
cliente|int|NULL|YES|dbo|ECambios
Documento|nvarchar|50|YES|dbo|ECambios
producto|int|NULL|YES|dbo|ECambios
reempleadox|int|NULL|YES|dbo|ECambios
observacion|nvarchar|500|YES|dbo|ECambios
Id_CargoFuncion|int|NULL|NO|dbo|Ecargos_funciones
Cod_Persona|int|NULL|NO|dbo|Ecargos_funciones
Cod_Sucursal|int|NULL|NO|dbo|Ecargos_funciones
CargoFuncion|nvarchar|50|NO|dbo|Ecargos_funciones
Activo|bit|NULL|NO|dbo|Ecargos_funciones
Fecha_Asignacion|date|NULL|NO|dbo|Ecargos_funciones
Fecha_Inactivo|date|NULL|YES|dbo|Ecargos_funciones
IdChoferMovimiento|int|NULL|NO|dbo|EChoferesPorMovimiento
Cod_Movimiento|int|NULL|YES|dbo|EChoferesPorMovimiento
Cod_Persona|int|NULL|YES|dbo|EChoferesPorMovimiento
FechaAsignacion|datetime|NULL|YES|dbo|EChoferesPorMovimiento
FechaCambio|datetime|NULL|YES|dbo|EChoferesPorMovimiento
Confirmado|bit|NULL|YES|dbo|EChoferesPorMovimiento
FechaConfirmacion|datetime|NULL|YES|dbo|EChoferesPorMovimiento
Id_cambio|int|NULL|NO|dbo|Ecil_duenio
Id_persona|int|NULL|NO|dbo|Ecil_duenio
Id_producto|int|NULL|NO|dbo|Ecil_duenio
Edet_movimiento|int|NULL|NO|dbo|Ecil_duenio
